EventTime,Type,Open,High,Low,Close,Return,Sigma,H
1/2/19 10:02,DOWN,1.27276,1.27294,1.26833,1.26897,-7.09E-05,0.001009331,0.003027993
1/2/19 12:27,DOWN,1.26899,1.27037,1.26469,1.26514,-0.001058611,0.000863395,0.002590185
1/2/19 13:45,DOWN,1.26527,1.26559,1.26109,1.26148,-0.001125029,0.000806285,0.002418855
1/2/19 16:35,DOWN,1.26147,1.26268,1.25808,1.259,-0.000928877,0.000638876,0.001916628
1/2/19 20:03,UP,1.25914,1.2613,1.25838,1.26101,0.001047328,0.000567631,0.001702893
1/2/19 22:45,DOWN,1.26103,1.26186,1.24489,1.24558,-0.011391381,0.002837769,0.008513308
1/3/19 3:21,UP,1.25172,1.2561,1.2429,1.25467,7.17E-05,0.002331879,0.006995636
1/3/19 13:35,UP,1.25481,1.25888,1.25384,1.25848,0.000786973,0.001053343,0.003160029
1/3/19 16:28,UP,1.2586,1.26238,1.25761,1.26178,0.000864232,0.000886411,0.002659234
1/4/19 1:35,UP,1.26178,1.26483,1.2613,1.26425,0.000443048,0.000545106,0.001635319
1/4/19 8:10,UP,1.26439,1.26674,1.26273,1.26615,0.001169582,0.000541606,0.001624818
1/4/19 9:11,UP,1.26604,1.26821,1.26528,1.26799,0.000757391,0.000599992,0.001799977
1/4/19 13:31,DOWN,1.26779,1.26959,1.26332,1.26441,-0.00201472,0.000761101,0.002283302
1/4/19 15:25,UP,1.26463,1.26603,1.26167,1.26583,0.002499507,0.000861945,0.002585836
1/4/19 15:51,UP,1.26581,1.2704,1.26581,1.27012,0.001228985,0.000920399,0.002761198
1/4/19 17:00,UP,1.26999,1.27409,1.26956,1.27405,0.000533874,0.000851636,0.002554907
1/7/19 3:08,UP,1.27405,1.27464,1.27118,1.27455,0.000384523,0.000595192,0.001785575
1/7/19 8:46,DOWN,1.27443,1.27561,1.27283,1.27283,-0.001217018,0.000629486,0.001888457
1/7/19 12:16,UP,1.27282,1.27657,1.27201,1.27554,0.000541094,0.000688328,0.002064984
1/7/19 14:11,UP,1.27553,1.27724,1.27466,1.27724,0.000375881,0.000630777,0.001892331
1/7/19 16:33,DOWN,1.27713,1.27876,1.27533,1.27568,-0.000540742,0.000547713,0.00164314
1/7/19 18:02,UP,1.27568,1.278,1.27516,1.27798,0.000555719,0.000539677,0.001619032
1/7/19 23:30,UP,1.27799,1.27904,1.27632,1.27861,0.000289419,0.000520257,0.001560771
1/8/19 2:02,DOWN,1.27861,1.27886,1.2763,1.27649,-0.000579547,0.000527422,0.001582267
1/8/19 7:20,UP,1.27652,1.27984,1.27537,1.27842,0.001338484,0.000609665,0.001828996
1/8/19 10:06,DOWN,1.27832,1.27867,1.27459,1.27568,-0.001339564,0.000688301,0.002064903
1/8/19 12:02,UP,1.27557,1.27807,1.27446,1.27776,0.001198125,0.000744325,0.002232975
1/8/19 13:12,DOWN,1.27777,1.2779,1.27397,1.27432,-0.000360912,0.000822128,0.002466385
1/8/19 17:21,DOWN,1.27431,1.27555,1.27078,1.27113,-0.000880718,0.000741088,0.002223263
1/9/19 0:10,UP,1.27124,1.274,1.27064,1.27372,0.000730411,0.000633497,0.00190049
1/9/19 8:31,UP,1.27371,1.27628,1.27295,1.27602,0.001851213,0.0007004,0.002101201
1/9/19 10:11,DOWN,1.27588,1.2778,1.27382,1.27404,-0.00079244,0.000673057,0.002019171
1/9/19 14:35,UP,1.27392,1.27576,1.27155,1.27498,0.000549179,0.000624717,0.00187415
1/9/19 14:48,UP,1.27512,1.2791,1.27492,1.27843,0.00104871,0.000751694,0.002255081
1/9/19 15:40,DOWN,1.27844,1.28043,1.27637,1.27693,-0.001119247,0.000813783,0.002441349
1/9/19 18:05,UP,1.27677,1.27818,1.27345,1.27789,0.00065755,0.000738602,0.002215807
1/10/19 7:13,DOWN,1.27786,1.28042,1.27626,1.27668,-0.001502771,0.000605053,0.001815158
1/10/19 11:46,DOWN,1.27651,1.27783,1.27273,1.27354,-0.000839825,0.000676626,0.002029879
1/10/19 13:22,UP,1.27344,1.27731,1.27311,1.2772,0.001316243,0.000747081,0.002241242
1/10/19 15:58,UP,1.2771,1.27812,1.2743,1.27794,0.000955117,0.00073372,0.002201159
1/10/19 17:48,DOWN,1.27795,1.27813,1.27398,1.2751,-0.000368531,0.000644943,0.001934829
1/11/19 4:48,UP,1.27524,1.27686,1.27379,1.27661,0.000446595,0.000499216,0.001497649
1/11/19 7:38,DOWN,1.27649,1.27687,1.27416,1.27436,-0.001090149,0.000527483,0.00158245
1/11/19 9:12,DOWN,1.27449,1.27647,1.27094,1.27238,-0.001138948,0.000703558,0.002110673
1/11/19 10:15,UP,1.27238,1.27736,1.27199,1.27691,0.001575353,0.00084566,0.00253698
1/11/19 10:57,UP,1.2769,1.28523,1.27594,1.28225,0.002702029,0.001159061,0.003477182
1/11/19 14:40,DOWN,1.28244,1.28378,1.27735,1.27871,-0.000703587,0.000932975,0.002798925
1/11/19 16:01,UP,1.27859,1.28262,1.27752,1.28239,0.000873751,0.000883506,0.002650517
1/11/19 17:33,UP,1.28249,1.28664,1.28163,1.28632,0.001221282,0.000841689,0.002525066
1/14/19 7:25,DOWN,1.28617,1.28666,1.28209,1.283,-0.001837749,0.000742218,0.002226655
1/14/19 10:43,UP,1.28313,1.28575,1.28187,1.28447,0.000420495,0.000627445,0.001882335
1/14/19 11:37,UP,1.28459,1.28735,1.28337,1.287,0.001500737,0.000733072,0.002199217
1/14/19 13:13,DOWN,1.28701,1.28799,1.28456,1.28472,-0.000583614,0.000637926,0.001913778
1/14/19 15:46,UP,1.28481,1.2874,1.28387,1.28673,0.000761911,0.000583359,0.001750078
1/14/19 15:55,UP,1.2866,1.29294,1.28629,1.29212,0.004180164,0.00116975,0.003509251
1/14/19 17:04,DOWN,1.29227,1.29309,1.28613,1.28678,-0.001265926,0.001042889,0.003128667
1/15/19 1:27,UP,1.2869,1.29025,1.2846,1.29025,0.001372769,0.000936616,0.002809849
1/15/19 8:14,DOWN,1.29012,1.29164,1.28742,1.28778,-0.000667593,0.000775918,0.002327754
1/15/19 9:56,DOWN,1.28766,1.28818,1.28469,1.28483,-0.000684681,0.000660596,0.001981787
1/15/19 13:03,DOWN,1.28483,1.28746,1.28276,1.28354,-0.000381684,0.000708954,0.002126863
1/15/19 15:21,DOWN,1.28366,1.28538,1.28183,1.28189,-0.000896711,0.000663246,0.001989738
1/15/19 16:09,DOWN,1.28188,1.28225,1.27719,1.27881,-0.001031677,0.000721751,0.002165252
1/15/19 16:40,DOWN,1.27895,1.27914,1.27564,1.2759,-0.000282114,0.000695746,0.002087238
1/15/19 17:29,DOWN,1.27588,1.27717,1.27341,1.27344,-0.000832045,0.000776443,0.00232933
1/15/19 18:41,DOWN,1.27353,1.27366,1.26966,1.26988,-0.002422489,0.000920456,0.002761369
1/15/19 19:44,UP,1.26989,1.27806,1.26693,1.27716,0.004182055,0.001367328,0.004101985
1/15/19 20:00,UP,1.27716,1.28379,1.27504,1.28328,0.002598286,0.001445477,0.004336432
1/15/19 20:58,UP,1.2833,1.28909,1.2821,1.2888,0.000768452,0.001363153,0.004089458
1/16/19 1:45,DOWN,1.28881,1.28881,1.28247,1.28344,-0.001004606,0.001220398,0.003661194
1/16/19 8:03,UP,1.28336,1.28924,1.28323,1.28847,0.001421299,0.001082606,0.003247818
1/16/19 12:13,DOWN,1.28862,1.28965,1.28406,1.28488,-0.000303484,0.000854796,0.002564387
1/16/19 14:54,UP,1.28478,1.28919,1.28406,1.28852,0.000993881,0.00084875,0.002546249
1/16/19 17:13,DOWN,1.28851,1.28954,1.28476,1.28559,-0.000559897,0.000776275,0.002328826
1/16/19 20:19,UP,1.28565,1.28979,1.28426,1.2896,0.001963776,0.000902374,0.002707123
1/17/19 6:21,DOWN,1.28963,1.28966,1.28641,1.287,-0.000427259,0.000672246,0.002016737
1/17/19 8:24,DOWN,1.28685,1.28823,1.28319,1.28441,-0.000786044,0.000633467,0.001900401
1/17/19 8:52,UP,1.28454,1.28768,1.28423,1.28732,0.001337003,0.000714279,0.002142837
1/17/19 11:33,UP,1.28736,1.29111,1.28624,1.29045,0.001970245,0.000777177,0.00233153
1/17/19 13:08,UP,1.2906,1.29249,1.28833,1.29224,0.001153702,0.000753088,0.002259263
1/17/19 16:23,UP,1.29226,1.29372,1.28824,1.29345,0.001803008,0.000803365,0.002410095
1/17/19 18:14,UP,1.29332,1.29798,1.29279,1.29778,0.001264496,0.000820735,0.002462206
1/18/19 0:21,DOWN,1.29773,1.30018,1.29675,1.29715,-0.000770624,0.000655099,0.001965297
1/18/19 7:59,DOWN,1.29727,1.29938,1.2955,1.2956,-0.00072527,0.000628642,0.001885927
1/18/19 9:30,DOWN,1.2956,1.29581,1.29267,1.29327,-0.000757482,0.000567182,0.001701546
1/18/19 11:17,UP,1.29329,1.296,1.29307,1.296,0.001374401,0.000624258,0.001872773
1/18/19 12:58,DOWN,1.29592,1.29623,1.29268,1.29368,-9.28E-05,0.000591527,0.001774582
1/18/19 14:41,DOWN,1.29382,1.29446,1.29026,1.29089,-0.001478506,0.000654171,0.001962514
1/18/19 17:32,DOWN,1.29073,1.29292,1.28893,1.289,-0.000643703,0.000613358,0.001840073
1/18/19 20:31,DOWN,1.2891,1.28943,1.28604,1.28637,-0.000411927,0.00055583,0.001667491
1/21/19 4:01,DOWN,1.28637,1.28859,1.28477,1.28591,-0.000202171,0.000509749,0.001529247
1/21/19 7:18,UP,1.28601,1.28782,1.28579,1.28782,0.000178612,0.000486121,0.001458364
1/21/19 8:38,DOWN,1.28783,1.2879,1.2846,1.28489,-0.000661317,0.000566562,0.001699685
1/21/19 11:10,UP,1.28498,1.2863,1.28301,1.2857,0.000202245,0.000580383,0.001741149
1/21/19 15:40,DOWN,1.2858,1.28871,1.28465,1.2851,-0.001189861,0.000552166,0.001656499
1/21/19 15:59,UP,1.28527,1.28965,1.28516,1.28934,0.002306161,0.000802203,0.002406609
1/22/19 2:09,DOWN,1.28932,1.29115,1.28835,1.28855,-0.000457774,0.000497591,0.001492773
1/22/19 6:54,DOWN,1.28867,1.28942,1.28709,1.28725,-0.00038835,0.000449343,0.00134803
1/22/19 8:48,UP,1.28724,1.28824,1.2855,1.28784,0.000318413,0.00048783,0.001463491
1/22/19 9:26,UP,1.28786,1.29017,1.28781,1.29001,0.000690155,0.000505325,0.001515974
1/22/19 10:16,UP,1.29002,1.29285,1.28938,1.29212,0.000781967,0.000504923,0.00151477
1/22/19 11:52,DOWN,1.29209,1.29253,1.28925,1.28965,-0.000999771,0.00051638,0.001549139
1/22/19 14:01,UP,1.28973,1.29261,1.289,1.29178,0.000309698,0.000453346,0.001360038
1/22/19 15:16,UP,1.29188,1.29461,1.29121,1.29395,0.000804064,0.000503872,0.001511615
1/22/19 15:55,UP,1.29394,1.29635,1.29366,1.2961,0.001018959,0.000535936,0.001607808
1/22/19 19:02,UP,1.29616,1.29754,1.29486,1.29746,0.0009716,0.000521376,0.001564128
1/23/19 2:19,DOWN,1.29755,1.2976,1.29488,1.29525,-0.000339645,0.000473101,0.001419303
1/23/19 7:20,UP,1.29523,1.2971,1.2943,1.29667,0.000594005,0.000523422,0.001570265
1/23/19 8:44,UP,1.29668,1.29833,1.2945,1.29794,0.000901835,0.000547683,0.00164305
1/23/19 11:02,UP,1.29793,1.30048,1.29682,1.29945,0.000708243,0.000546182,0.001638545
